Author Name|Coauthor Name|Year|Title|Type
Douglas Kosovic|Wayne Brookes|1997|Types and their management in open distributed systems.|article
Douglas Kosovic|Stephen Crawley|1997|Types and their management in open distributed systems.|article
Douglas Kosovic|Jadwiga Indulska|1997|Types and their management in open distributed systems.|article
Douglas Kosovic|Andreas Vogel|1997|Types and their management in open distributed systems.|article
Andreas Vogel|Wayne Brookes|1997|Types and their management in open distributed systems.|article
Andreas Vogel|Stephen Crawley|1997|Types and their management in open distributed systems.|article
Andreas Vogel|Jadwiga Indulska|1997|Types and their management in open distributed systems.|article
Andreas Vogel|Douglas Kosovic|1997|Types and their management in open distributed systems.|article
Priya Narasimhan|Louise E. Moser|1997|Replica consistency of CORBA objects in partitionable distributed systems.|article
Priya Narasimhan|P. M. Melliar-Smith|1997|Replica consistency of CORBA objects in partitionable distributed systems.|article
Louise E. Moser|Priya Narasimhan|1997|Replica consistency of CORBA objects in partitionable distributed systems.|article
Louise E. Moser|P. M. Melliar-Smith|1997|Replica consistency of CORBA objects in partitionable distributed systems.|article
P. M. Melliar-Smith|Priya Narasimhan|1997|Replica consistency of CORBA objects in partitionable distributed systems.|article
P. M. Melliar-Smith|Louise E. Moser|1997|Replica consistency of CORBA objects in partitionable distributed systems.|article
Jonathan D. Moffett|Morris Sloman|1993|User and mechanism views of distributed systems management.|article
Morris Sloman|Jonathan D. Moffett|1993|User and mechanism views of distributed systems management.|article
Patrick T. Homer|Richard D. Schlichting|1996|Configuring scientific applications in a heterogeneous distributed system.|article
Richard D. Schlichting|Patrick T. Homer|1996|Configuring scientific applications in a heterogeneous distributed system.|article
Thomas Koch|Bernd J. Krämer|1996|Rules and agents for automated management of distributed systems.|article
Bernd J. Krämer|Thomas Koch|1996|Rules and agents for automated management of distributed systems.|article
Paul D. Ezhilchelvan|Santosh K. Shrivastava|1994|el/REL: a family of reliable multicast protocols for distributed systems.|article
Santosh K. Shrivastava|Paul D. Ezhilchelvan|1994|el/REL: a family of reliable multicast protocols for distributed systems.|article
Brent Agnew|Christine Hofmeister|1994|Planning for change: a reconfiguration language for distributed systems.|article
Brent Agnew|James M. Purtilo|1994|Planning for change: a reconfiguration language for distributed systems.|article
Christine Hofmeister|Brent Agnew|1994|Planning for change: a reconfiguration language for distributed systems.|article
Christine Hofmeister|James M. Purtilo|1994|Planning for change: a reconfiguration language for distributed systems.|article
James M. Purtilo|Brent Agnew|1994|Planning for change: a reconfiguration language for distributed systems.|article
James M. Purtilo|Christine Hofmeister|1994|Planning for change: a reconfiguration language for distributed systems.|article
Rajib Mall|Lalit M. Patnaik|1991|Formal timing analysis of distributed systems.|article
Lalit M. Patnaik|Rajib Mall|1991|Formal timing analysis of distributed systems.|article
Shlomit S. Pinter|Yaron Wolfstahl|1987|On mapping processes to processors in distributed systems.|article
Yaron Wolfstahl|Shlomit S. Pinter|1987|On mapping processes to processors in distributed systems.|article
Cora Burger|Kurt Rothermel|2001|A framework to support teaching in distributed systems.|article
Kurt Rothermel|Cora Burger|2001|A framework to support teaching in distributed systems.|article
Devis Bianchini|Valeria De Antonellis|2010|P2P-SDSD: on-the-fly service-based collaboration in distributed systems.|article
Devis Bianchini|Michele Melchiori|2010|P2P-SDSD: on-the-fly service-based collaboration in distributed systems.|article
Valeria De Antonellis|Devis Bianchini|2010|P2P-SDSD: on-the-fly service-based collaboration in distributed systems.|article
Valeria De Antonellis|Michele Melchiori|2010|P2P-SDSD: on-the-fly service-based collaboration in distributed systems.|article
Michele Melchiori|Devis Bianchini|2010|P2P-SDSD: on-the-fly service-based collaboration in distributed systems.|article
Michele Melchiori|Valeria De Antonellis|2010|P2P-SDSD: on-the-fly service-based collaboration in distributed systems.|article
K. Mani Chandy|Brian Go|2011|Verification of distributed systems with local-global predicates.|article
K. Mani Chandy|Sayan Mitra|2011|Verification of distributed systems with local-global predicates.|article
K. Mani Chandy|Concetta Pilotto|2011|Verification of distributed systems with local-global predicates.|article
K. Mani Chandy|Jerome White|2011|Verification of distributed systems with local-global predicates.|article
Brian Go|K. Mani Chandy|2011|Verification of distributed systems with local-global predicates.|article
Brian Go|Sayan Mitra|2011|Verification of distributed systems with local-global predicates.|article
Brian Go|Concetta Pilotto|2011|Verification of distributed systems with local-global predicates.|article
Brian Go|Jerome White|2011|Verification of distributed systems with local-global predicates.|article
Sayan Mitra|K. Mani Chandy|2011|Verification of distributed systems with local-global predicates.|article
Sayan Mitra|Brian Go|2011|Verification of distributed systems with local-global predicates.|article
Sayan Mitra|Concetta Pilotto|2011|Verification of distributed systems with local-global predicates.|article
Sayan Mitra|Jerome White|2011|Verification of distributed systems with local-global predicates.|article
Concetta Pilotto|K. Mani Chandy|2011|Verification of distributed systems with local-global predicates.|article
Concetta Pilotto|Brian Go|2011|Verification of distributed systems with local-global predicates.|article
Concetta Pilotto|Sayan Mitra|2011|Verification of distributed systems with local-global predicates.|article
Concetta Pilotto|Jerome White|2011|Verification of distributed systems with local-global predicates.|article
Jerome White|K. Mani Chandy|2011|Verification of distributed systems with local-global predicates.|article
Jerome White|Brian Go|2011|Verification of distributed systems with local-global predicates.|article
Jerome White|Sayan Mitra|2011|Verification of distributed systems with local-global predicates.|article
Jerome White|Concetta Pilotto|2011|Verification of distributed systems with local-global predicates.|article
Robert M. Hierons|Manuel Núñez|2012|Using schedulers to test probabilistic distributed systems.|article
Manuel Núñez|Robert M. Hierons|2012|Using schedulers to test probabilistic distributed systems.|article
Urbano Nunes|José Alberto Fonseca|2003|Using distributed systems in real-time control of autonomous vehicles.|article
Urbano Nunes|Luís Almeida|2003|Using distributed systems in real-time control of autonomous vehicles.|article
Urbano Nunes|Rui Araújo|2003|Using distributed systems in real-time control of autonomous vehicles.|article
Urbano Nunes|Rodrigo Maia|2003|Using distributed systems in real-time control of autonomous vehicles.|article
José Alberto Fonseca|Urbano Nunes|2003|Using distributed systems in real-time control of autonomous vehicles.|article
José Alberto Fonseca|Luís Almeida|2003|Using distributed systems in real-time control of autonomous vehicles.|article
José Alberto Fonseca|Rui Araújo|2003|Using distributed systems in real-time control of autonomous vehicles.|article
José Alberto Fonseca|Rodrigo Maia|2003|Using distributed systems in real-time control of autonomous vehicles.|article
Luís Almeida|Urbano Nunes|2003|Using distributed systems in real-time control of autonomous vehicles.|article
Luís Almeida|José Alberto Fonseca|2003|Using distributed systems in real-time control of autonomous vehicles.|article
Luís Almeida|Rui Araújo|2003|Using distributed systems in real-time control of autonomous vehicles.|article
Luís Almeida|Rodrigo Maia|2003|Using distributed systems in real-time control of autonomous vehicles.|article
Rui Araújo|Urbano Nunes|2003|Using distributed systems in real-time control of autonomous vehicles.|article
Rui Araújo|José Alberto Fonseca|2003|Using distributed systems in real-time control of autonomous vehicles.|article
Rui Araújo|Luís Almeida|2003|Using distributed systems in real-time control of autonomous vehicles.|article
Rui Araújo|Rodrigo Maia|2003|Using distributed systems in real-time control of autonomous vehicles.|article
Rodrigo Maia|Urbano Nunes|2003|Using distributed systems in real-time control of autonomous vehicles.|article
Rodrigo Maia|José Alberto Fonseca|2003|Using distributed systems in real-time control of autonomous vehicles.|article
Rodrigo Maia|Luís Almeida|2003|Using distributed systems in real-time control of autonomous vehicles.|article
Rodrigo Maia|Rui Araújo|2003|Using distributed systems in real-time control of autonomous vehicles.|article
Panagiotis Katsaros|Lefteris Angelis|2007|Performance and effectiveness trade-off for checkpointing in fault-tolerant distributed systems.|article
Panagiotis Katsaros|Constantine Lazos|2007|Performance and effectiveness trade-off for checkpointing in fault-tolerant distributed systems.|article
Lefteris Angelis|Panagiotis Katsaros|2007|Performance and effectiveness trade-off for checkpointing in fault-tolerant distributed systems.|article
Lefteris Angelis|Constantine Lazos|2007|Performance and effectiveness trade-off for checkpointing in fault-tolerant distributed systems.|article
Constantine Lazos|Panagiotis Katsaros|2007|Performance and effectiveness trade-off for checkpointing in fault-tolerant distributed systems.|article
Constantine Lazos|Lefteris Angelis|2007|Performance and effectiveness trade-off for checkpointing in fault-tolerant distributed systems.|article
Douglas Thain|Todd Tannenbaum|2006|How to measure a large open-source distributed system.|article
Douglas Thain|Miron Livny|2006|How to measure a large open-source distributed system.|article
Todd Tannenbaum|Douglas Thain|2006|How to measure a large open-source distributed system.|article
Todd Tannenbaum|Miron Livny|2006|How to measure a large open-source distributed system.|article
Miron Livny|Douglas Thain|2006|How to measure a large open-source distributed system.|article
Miron Livny|Todd Tannenbaum|2006|How to measure a large open-source distributed system.|article
