Author Name|Coauthor Name|Year|Title|Type
George Pallis|Marios D. Dikaiakos|2012|Minersoft: Software retrieval in grid and cloud computing infrastructures.|article
George Pallis|Asterios Katsifodimos|2012|Minersoft: Software retrieval in grid and cloud computing infrastructures.|article
Dawei Sun|Guiran Chang|2012|Modelling, evaluating, designing and maximising resource allocation revenue by an auction mechanism in cloud computing environments.|article
Dawei Sun|Dong Chen|2012|Modelling, evaluating, designing and maximising resource allocation revenue by an auction mechanism in cloud computing environments.|article
Dawei Sun|Xingwei Wang|2012|Modelling, evaluating, designing and maximising resource allocation revenue by an auction mechanism in cloud computing environments.|article
Guiran Chang|Dawei Sun|2012|Modelling, evaluating, designing and maximising resource allocation revenue by an auction mechanism in cloud computing environments.|article
Guiran Chang|Dong Chen|2012|Modelling, evaluating, designing and maximising resource allocation revenue by an auction mechanism in cloud computing environments.|article
Guiran Chang|Xingwei Wang|2012|Modelling, evaluating, designing and maximising resource allocation revenue by an auction mechanism in cloud computing environments.|article
Dong Chen|Dawei Sun|2012|Modelling, evaluating, designing and maximising resource allocation revenue by an auction mechanism in cloud computing environments.|article
Dong Chen|Guiran Chang|2012|Modelling, evaluating, designing and maximising resource allocation revenue by an auction mechanism in cloud computing environments.|article
Dong Chen|Xingwei Wang|2012|Modelling, evaluating, designing and maximising resource allocation revenue by an auction mechanism in cloud computing environments.|article
Xingwei Wang|Dawei Sun|2012|Modelling, evaluating, designing and maximising resource allocation revenue by an auction mechanism in cloud computing environments.|article
Xingwei Wang|Guiran Chang|2012|Modelling, evaluating, designing and maximising resource allocation revenue by an auction mechanism in cloud computing environments.|article
Xingwei Wang|Dong Chen|2012|Modelling, evaluating, designing and maximising resource allocation revenue by an auction mechanism in cloud computing environments.|article
Keqiu Li|Laurence Tianruo Yang|2011|Advanced topics in cloud computing.|article
Keqiu Li|Xuemin Lin|2011|Advanced topics in cloud computing.|article
Laurence Tianruo Yang|Keqiu Li|2011|Advanced topics in cloud computing.|article
Laurence Tianruo Yang|Xuemin Lin|2011|Advanced topics in cloud computing.|article
Xuemin Lin|Keqiu Li|2011|Advanced topics in cloud computing.|article
Xuemin Lin|Laurence Tianruo Yang|2011|Advanced topics in cloud computing.|article
Ashley Chonka|Yang Xiang|2011|Cloud security defence to protect cloud computing against HTTP-DoS and XML-DoS attacks.|article
Ashley Chonka|Wanlei Zhou|2011|Cloud security defence to protect cloud computing against HTTP-DoS and XML-DoS attacks.|article
Ashley Chonka|Alessio Bonti|2011|Cloud security defence to protect cloud computing against HTTP-DoS and XML-DoS attacks.|article
Yang Xiang|Ashley Chonka|2011|Cloud security defence to protect cloud computing against HTTP-DoS and XML-DoS attacks.|article
Yang Xiang|Wanlei Zhou|2011|Cloud security defence to protect cloud computing against HTTP-DoS and XML-DoS attacks.|article
Yang Xiang|Alessio Bonti|2011|Cloud security defence to protect cloud computing against HTTP-DoS and XML-DoS attacks.|article
Wanlei Zhou|Ashley Chonka|2011|Cloud security defence to protect cloud computing against HTTP-DoS and XML-DoS attacks.|article
Wanlei Zhou|Yang Xiang|2011|Cloud security defence to protect cloud computing against HTTP-DoS and XML-DoS attacks.|article
Wanlei Zhou|Alessio Bonti|2011|Cloud security defence to protect cloud computing against HTTP-DoS and XML-DoS attacks.|article
Alessio Bonti|Ashley Chonka|2011|Cloud security defence to protect cloud computing against HTTP-DoS and XML-DoS attacks.|article
Alessio Bonti|Yang Xiang|2011|Cloud security defence to protect cloud computing against HTTP-DoS and XML-DoS attacks.|article
Alessio Bonti|Wanlei Zhou|2011|Cloud security defence to protect cloud computing against HTTP-DoS and XML-DoS attacks.|article
S. Subashini|V. Kavitha|2011|A survey on security issues in service delivery models of cloud computing.|article
V. Kavitha|S. Subashini|2011|A survey on security issues in service delivery models of cloud computing.|article
Qin Liu|Guojun Wang|2012|Secure and privacy preserving keyword searching for cloud storage services.|article
Qin Liu|Jie Wu|2012|Secure and privacy preserving keyword searching for cloud storage services.|article
Guojun Wang|Qin Liu|2012|Secure and privacy preserving keyword searching for cloud storage services.|article
Guojun Wang|Jie Wu|2012|Secure and privacy preserving keyword searching for cloud storage services.|article
Jie Wu|Qin Liu|2012|Secure and privacy preserving keyword searching for cloud storage services.|article
Jie Wu|Guojun Wang|2012|Secure and privacy preserving keyword searching for cloud storage services.|article
Flavio Lombardi|Roberto Di Pietro|2011|Secure virtualization for cloud computing.|article
Roberto Di Pietro|Flavio Lombardi|2011|Secure virtualization for cloud computing.|article
Jason J. Jung|Yue-Shan Chang|2012|Advances in intelligent grid and cloud computing.|article
Jason J. Jung|Ying Liu|2012|Advances in intelligent grid and cloud computing.|article
Jason J. Jung|Chao-Chin Wu|2012|Advances in intelligent grid and cloud computing.|article
Yue-Shan Chang|Jason J. Jung|2012|Advances in intelligent grid and cloud computing.|article
Yue-Shan Chang|Ying Liu|2012|Advances in intelligent grid and cloud computing.|article
Yue-Shan Chang|Chao-Chin Wu|2012|Advances in intelligent grid and cloud computing.|article
Ying Liu|Jason J. Jung|2012|Advances in intelligent grid and cloud computing.|article
Ying Liu|Yue-Shan Chang|2012|Advances in intelligent grid and cloud computing.|article
Ying Liu|Chao-Chin Wu|2012|Advances in intelligent grid and cloud computing.|article
Chao-Chin Wu|Jason J. Jung|2012|Advances in intelligent grid and cloud computing.|article
Chao-Chin Wu|Yue-Shan Chang|2012|Advances in intelligent grid and cloud computing.|article
Chao-Chin Wu|Ying Liu|2012|Advances in intelligent grid and cloud computing.|article
Benedikt Martens|Frank Teuteberg|2012|Decision-making in cloud computing environments: A cost and risk based approach.|article
Frank Teuteberg|Benedikt Martens|2012|Decision-making in cloud computing environments: A cost and risk based approach.|article
Wei Wang 0033|Guosun Zeng|2012|Dynamic trust evaluation and scheduling framework for cloud computing.|article
Wei Wang 0033|Junqi Zhang|2012|Dynamic trust evaluation and scheduling framework for cloud computing.|article
Wei Wang 0033|Daizhong Tang|2012|Dynamic trust evaluation and scheduling framework for cloud computing.|article
Guosun Zeng|Wei Wang 0033|2012|Dynamic trust evaluation and scheduling framework for cloud computing.|article
Guosun Zeng|Junqi Zhang|2012|Dynamic trust evaluation and scheduling framework for cloud computing.|article
Guosun Zeng|Daizhong Tang|2012|Dynamic trust evaluation and scheduling framework for cloud computing.|article
Junqi Zhang|Wei Wang 0033|2012|Dynamic trust evaluation and scheduling framework for cloud computing.|article
Junqi Zhang|Guosun Zeng|2012|Dynamic trust evaluation and scheduling framework for cloud computing.|article
Junqi Zhang|Daizhong Tang|2012|Dynamic trust evaluation and scheduling framework for cloud computing.|article
Daizhong Tang|Wei Wang 0033|2012|Dynamic trust evaluation and scheduling framework for cloud computing.|article
Daizhong Tang|Guosun Zeng|2012|Dynamic trust evaluation and scheduling framework for cloud computing.|article
Daizhong Tang|Junqi Zhang|2012|Dynamic trust evaluation and scheduling framework for cloud computing.|article
Simon Bradshaw|Christopher Millard|2011|Contracts for clouds: comparison and analysis of the Terms and Conditions of cloud computing services.|article
Simon Bradshaw|Ian Walden|2011|Contracts for clouds: comparison and analysis of the Terms and Conditions of cloud computing services.|article
Christopher Millard|Simon Bradshaw|2011|Contracts for clouds: comparison and analysis of the Terms and Conditions of cloud computing services.|article
Christopher Millard|Ian Walden|2011|Contracts for clouds: comparison and analysis of the Terms and Conditions of cloud computing services.|article
Ian Walden|Simon Bradshaw|2011|Contracts for clouds: comparison and analysis of the Terms and Conditions of cloud computing services.|article
Ian Walden|Christopher Millard|2011|Contracts for clouds: comparison and analysis of the Terms and Conditions of cloud computing services.|article
Mark Taylor|John Haggerty|2011|Forensic investigation of cloud computing systems.|article
Mark Taylor|David Gresty|2011|Forensic investigation of cloud computing systems.|article
Mark Taylor|David J. Lamb|2011|Forensic investigation of cloud computing systems.|article
John Haggerty|Mark Taylor|2011|Forensic investigation of cloud computing systems.|article
John Haggerty|David Gresty|2011|Forensic investigation of cloud computing systems.|article
John Haggerty|David J. Lamb|2011|Forensic investigation of cloud computing systems.|article
David Gresty|Mark Taylor|2011|Forensic investigation of cloud computing systems.|article
David Gresty|John Haggerty|2011|Forensic investigation of cloud computing systems.|article
David Gresty|David J. Lamb|2011|Forensic investigation of cloud computing systems.|article
David J. Lamb|Mark Taylor|2011|Forensic investigation of cloud computing systems.|article
David J. Lamb|John Haggerty|2011|Forensic investigation of cloud computing systems.|article
David J. Lamb|David Gresty|2011|Forensic investigation of cloud computing systems.|article
